0.04942918364801855,-1.0
0.04982577370917364,-1.0
0.04978680665658759,-1.0
0.9914445348970987,-1.0
0.049838752290282666,-1.0
0.0493323381944576,-1.0
0.04974717927798571,-1.0
0.049299744349014726,-1.0
0.5655679364575815,-1.0
0.04980943483483994,-1.0
0.049619196509951786,-1.0
0.0501819062553089,-1.0
0.04985472254998775,-1.0
0.04956704313931439,-1.0
0.04895906712327546,-1.0
0.049541394725033945,-1.0
0.04954759793296861,-1.0
0.049777694843105715,-1.0
0.04938775956363765,-1.0
0.049441184970779296,-1.0
0.04976530560184351,-1.0
0.04951717507273686,-1.0
0.050114155665134046,-1.0
0.04938538852015328,-1.0
0.04966224168956468,-1.0
0.046988947247772604,-1.0
0.5620487982125396,-1.0
0.5647699580039038,-1.0
0.5671105981165225,-1.0
0.048343630729766676,-1.0
0.04983749005379441,-1.0
0.049845059107392675,-1.0
0.04956631197231673,-1.0
0.04931301853223593,-1.0
0.04974281307035973,-1.0
0.04974801163360525,-1.0
0.04971725670368848,-1.0
0.049903940582474174,-1.0
0.049119951416106686,-1.0
0.050141976695241446,-1.0
0.5602512141569895,-1.0
0.04983196642056991,-1.0
0.049720419768378786,-1.0
0.04988222496267757,-1.0
0.04929146887165071,-1.0
0.049400251087362304,-1.0
0.5708925961008169,-1.0
0.04995809436965394,-1.0
0.048786302371803716,-1.0
0.04060075493055037,-1.0
0.5625979928409677,-1.0
0.9708236613237836,-1.0
0.048433375674082124,-1.0
0.9705040418674579,-1.0
0.9999951120884194,-1.0
0.04874536655376899,-1.0
0.04993090986701445,-1.0
0.049725096156938285,-1.0
0.049551830083065206,-1.0
0.049612222914425984,-1.0
0.04969471752014937,-1.0
0.05016403513243845,-1.0
0.04909600684575273,-1.0
0.051367958729621195,-1.0
0.04985239191193462,-1.0
0.0502210390277872,-1.0
0.049760151515253835,-1.0
0.04983248415764186,-1.0
0.049323183847509104,-1.0
0.049533194039609034,-1.0
0.049236140954901315,-1.0
0.0494495037585107,-1.0
0.03804107479099736,-1.0
0.049767249775895195,-1.0
0.565758138672842,-1.0
0.05119315535996223,-1.0
0.049380960675068857,-1.0
0.050086573038356716,-1.0
0.050099765129750305,-1.0
0.04984789596313303,-1.0
0.04961993420985785,-1.0
0.05004178561429256,-1.0
0.05019260218679969,-1.0
0.04968106978027663,-1.0
0.049673894867573266,-1.0
0.049830173835858485,-1.0
0.049897887337633805,-1.0
0.04832388944825572,-1.0
0.04985108472810096,-1.0
0.04990157917856059,-1.0
0.04919691532244685,-1.0
0.04985798744825052,-1.0
0.04988878777197039,-1.0
0.04987820446041386,-1.0
0.04978585230491097,-1.0
0.04934162309577183,-1.0
0.049945319453599014,-1.0
0.049524598497990006,-1.0
0.5631481174174529,-1.0
0.0499970499027517,-1.0
0.044841658130845445,-1.0
0.04977769806677586,-1.0
0.04898930045716623,-1.0
0.04987435386015841,-1.0
0.04938178598525345,-1.0
0.050003302469127216,-1.0
0.04947732049809288,-1.0
0.04894090279187104,-1.0
0.04960410788476689,-1.0
0.049944559373042985,-1.0
0.05008232862458964,-1.0
0.5619109661472566,-1.0
0.04989301777323201,-1.0
0.04947614544962173,-1.0
0.04970952866900334,-1.0
0.04956477563882757,-1.0
0.049584618389598094,-1.0
0.050071940147319284,-1.0
0.049251798025226404,-1.0
0.04955417880241336,-1.0
0.04984506193690682,-1.0
0.049573604614241255,-1.0
0.04972941110677571,-1.0
0.5643694775752154,-1.0
0.1507428860202545,-1.0
